NUMERICAL SYSTEMS / SYSTÈMES NUMÉRIQUES					
"Even if you don’t use Tibetan Digits or Greek Numerals, it’s important to include local translations of these systems. Imagine a tech incubator in your city building a smartphone app for a global audience. When users choose number formats, every option should appear clearly in your language—just like they do in English or French. This shows professionalism, helps with accessibility, and prepares local developers to build inclusive, world-class apps that serve users from all cultures and language backgrounds.
Azerbaijan Summer Time	heure d’été d’Azerbaïdjan		Azerbaijan Pɛbrɛm Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Azerbaijan"]/long/daylight
Azerbaijan Time	heure de l’Azerbaïdjan		Azerbaijan Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Azerbaijan"]/long/generic
Azerbaijan Standard Time	heure normale de l’Azerbaïdjan		Azerbaijan Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Azerbaijan"]/long/standard
Aden	Aden		Aden		//ldml/dates/timeZoneNames/zone[@type="Asia/Aden"]/exemplarCity
Amman	Amman		Amman		//ldml/dates/timeZoneNames/zone[@type="Asia/Amman"]/exemplarCity
Baghdad	Bagdad		Baghdad		//ldml/dates/timeZoneNames/zone[@type="Asia/Baghdad"]/exemplarCity
Bahrain	Bahreïn		Bahrain		//ldml/dates/timeZoneNames/zone[@type="Asia/Bahrain"]/exemplarCity
Baku	Bakou		Baku		//ldml/dates/timeZoneNames/zone[@type="Asia/Baku"]/exemplarCity
Beirut	Beyrouth		Beirut		//ldml/dates/timeZoneNames/zone[@type="Asia/Beirut"]/exemplarCity
Damascus	Damas		Damascus		//ldml/dates/timeZoneNames/zone[@type="Asia/Damascus"]/exemplarCity
Dubai	Dubaï		Dubai		//ldml/dates/timeZoneNames/zone[@type="Asia/Dubai"]/exemplarCity
Famagusta	Famagouste		Famagusta		//ldml/dates/timeZoneNames/zone[@type="Asia/Famagusta"]/exemplarCity
Gaza	Gaza		Gaza		//ldml/dates/timeZoneNames/zone[@type="Asia/Gaza"]/exemplarCity
Hebron	Hébron		Hebron		//ldml/dates/timeZoneNames/zone[@type="Asia/Hebron"]/exemplarCity
Istanbul	Istanbul		Istanbul		//ldml/dates/timeZoneNames/zone[@type="Europe/Istanbul"]/exemplarCity
Jerusalem	Jérusalem		Jerusalem		//ldml/dates/timeZoneNames/zone[@type="Asia/Jerusalem"]/exemplarCity
Kuwait	Koweït		Kuwait		//ldml/dates/timeZoneNames/zone[@type="Asia/Kuwait"]/exemplarCity
Muscat	Mascate		Muscat		//ldml/dates/timeZoneNames/zone[@type="Asia/Muscat"]/exemplarCity
Nicosia	Nicosie		Nicosia		//ldml/dates/timeZoneNames/zone[@type="Asia/Nicosia"]/exemplarCity
Qatar	Qatar		Qatar		//ldml/dates/timeZoneNames/zone[@type="Asia/Qatar"]/exemplarCity
Riyadh	Riyad		Riyadh		//ldml/dates/timeZoneNames/zone[@type="Asia/Riyadh"]/exemplarCity
Tbilisi	Tbilissi		Tbilisi		//ldml/dates/timeZoneNames/zone[@type="Asia/Tbilisi"]/exemplarCity
Yerevan	Erevan		Yerevan		//ldml/dates/timeZoneNames/zone[@type="Asia/Yerevan"]/exemplarCity
Georgia Summer Time	heure d’été de Géorgie		Georgia Pɛbrɛm Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Georgia"]/long/daylight
Georgia Time	heure de la Géorgie		Georgia Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Georgia"]/long/generic
Georgia Standard Time	heure normale de la Géorgie		Georgia Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Georgia"]/long/standard
Gulf Standard Time	heure du Golfe		Gulf Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Gulf"]/long/standard
Israel Daylight Time	heure d’été d’Israël		Israel Adekyeɛm  Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Israel"]/long/daylight
Israel Time	heure d’Israël		Israel Berɛ		//ldml/dates/timeZoneNames/metazone[@type="Israel"]/long/generic
Israel Standard Time	heure normale d’Israël		Israel Berɛ Ankasa		//ldml/dates/timeZoneNames/metazone[@type="Israel"]/long/standard
GEOGRAPHIC NAMES / NOMS GÉOGRAPHIQUES					
Original (English)	Original (French)		Translation	Translator Notes/Comments	XPath (Ignore)
Western Africa	Afrique occidentale		Abibirem Atɔeɛ		//ldml/localeDisplayNames/territories/territory[@type="011"]
Eastern Africa	Afrique orientale		Abibirem Apueɛ		//ldml/localeDisplayNames/territories/territory[@type="014"]
Northern Africa	Afrique septentrionale		Abibirem Atifi		//ldml/localeDisplayNames/territories/territory[@type="015"]
Middle Africa	Afrique centrale		Abibirem Middle		//ldml/localeDisplayNames/territories/territory[@type="017"]
Southern Africa	Afrique australe		Abibirem Anaafoɔ		//ldml/localeDisplayNames/territories/territory[@type="018"]
Sub-Saharan Africa	Afrique subsaharienne		Asaaseprada Abibiman mu		//ldml/localeDisplayNames/territories/territory[@type="202"]
Central America	Amérique centrale		Amerika Mfimfini Mantam		//ldml/localeDisplayNames/territories/territory[@type="013"]
Northern America	Amérique septentrionale		Amerika Atifi mantam		//ldml/localeDisplayNames/territories/territory[@type="021"]
Caribbean	Caraïbes		Caribbea		//ldml/localeDisplayNames/territories/territory[@type="029"]
North America	Amérique du Nord		Amerika Atifi mantam		//ldml/localeDisplayNames/territories/territory[@type="003"]
Latin America	Amérique latine		Latin Amerika		//ldml/localeDisplayNames/territories/territory[@type="419"]
South America	Amérique du Sud		Amerika Anaafoɔ Mantam		//ldml/localeDisplayNames/territories/territory[@type="005"]
Central Asia	Asie centrale		Asia Mfimfini Mantam		//ldml/localeDisplayNames/territories/territory[@type="143"]
Western Asia	Asie de l’Ouest		Asia Atɔeɛ Mantam		//ldml/localeDisplayNames/territories/territory[@type="145"]
Eastern Asia	Asie de l’Est		Asia Apueɛ Atɔeɛ Mantam		//ldml/localeDisplayNames/territories/territory[@type="030"]
Southern Asia	Asie du Sud		Asia Anaafoɔ		//ldml/localeDisplayNames/territories/territory[@type="034"]
Southeast Asia	Asie du Sud-Est		Asia Anaafoɔ- Apueɛ		//ldml/localeDisplayNames/territories/territory[@type="035"]
Eastern Europe	Europe de l’Est		Europe Apueɛ mantam		//ldml/localeDisplayNames/territories/territory[@type="151"]
Northern Europe	Europe du Nord		Europe Atifi mantam		//ldml/localeDisplayNames/territories/territory[@type="154"]
Western Europe	Europe de l’Ouest		Europe Atɔeɛ mantam		//ldml/localeDisplayNames/territories/territory[@type="155"]
Southern Europe	Europe du Sud		Europe Anaafoɔ mantam		//ldml/localeDisplayNames/territories/territory[@type="039"]
Australasia	Australasie		Australasia		//ldml/localeDisplayNames/territories/territory[@type="053"]
Melanesia	Mélanésie		Melanesia		//ldml/localeDisplayNames/territories/territory[@type="054"]
Micronesian Region	région micronésienne		Micronesia mantam		//ldml/localeDisplayNames/territories/territory[@type="057"]
Polynesia	Polynésie		Polynesia		//ldml/localeDisplayNames/territories/territory[@type="061"]
Outlying Oceania	régions éloignées de l’Océanie		Oceania a ate ne ho		//ldml/localeDisplayNames/territories/territory[@type="QO"]
Pseudo-Accents	pseudo-accents		Pseudo-Accents		//ldml/localeDisplayNames/territories/territory[@type="XA"]
Pseudo-Bidi	pseudo-bidi		Pseudo-Bidi		//ldml/localeDisplayNames/territories/territory[@type="XB"]
Unknown Region	région indéterminée		Mantam bi a Yɛnnim		//ldml/localeDisplayNames/territories/territory[@type="ZZ"]
world	Monde		Wiase		//ldml/localeDisplayNames/territories/territory[@type="001"]
Asia	Asie		Asia		//ldml/localeDisplayNames/territories/territory[@type="142"]
Europe	Europe		Europe		//ldml/localeDisplayNames/territories/territory[@type="150"]
Americas	Amériques		Amerika Aman		//ldml/localeDisplayNames/territories/territory[@type="019"]
Africa	Afrique		Abibirem		//ldml/localeDisplayNames/territories/territory[@type="002"]
Oceania	Océanie		Oceania		//ldml/localeDisplayNames/territories/territory[@type="009"]
European Union	Union européenne		Europe Nkabon kuo	"""Nkabom"" means united but we add ""kuo"" because it is an organisation. 
""Kuo"" can be group, organisation or party(political group)."	//ldml/localeDisplayNames/territories/territory[@type="EU"]
Eurozone	zone euro		Eurozonefoɔ		//ldml/localeDisplayNames/territories/territory[@type="EZ"]
United Nations	Nations Unies		Amanaman Nkabon kuo	"""Nkabom"" means united but we add ""kuo"" because it is an organisation. 
""Kuo"" can be group, organisation or party(political group)."	//ldml/localeDisplayNames/territories/territory[@type="UN"]
UN	ONU		UN		//ldml/localeDisplayNames/territories/territory[@type="UN"][@alt="short"]
CURRENCIES / DÉVISES					
"Imagine you're using an online marketplace like Alibaba or Jumia, buying and selling items from/to the Middle East, Asia, Europe, or elsewhere. You need to see the prices listed in local currencies all over the world, translated in your language. Please provide a translation of each of the currencies listed here. 

You're about to buy something from a seller in Kazakhstan, and the price-per-unit is ""1 Kazakhstani tenge"". How would you write ""1 Kazakhstani tenge"" in your language? What if the price-per-unit is ""5 Kazakhstani tenges"". How would you write ""5 Kazakhstani tenges"" in your language? 

Also, the ABBREVIATED word for ""Kazakhstani tenge"" is ""KZT"" and the SYMBOL for the currency is ₸. How would you write KZT and ₸ in your language? Would you change them? Or would they stay the same?

Imaginez que vous utilisez une plateforme de commerce électronique comme Alibaba ou Jumia, pour acheter ou vendre des articles au Moyen-Orient, en Asie, en Europe ou ailleurs. Vous devez voir les prix affichés dans les devises locales, traduits dans votre langue. Veuillez fournir une traduction de chacune des devises listées ici.

Vous êtes sur le point d’acheter quelque chose auprès d’un vendeur au Kazakhstan, et le prix unitaire est de « 1 tenge kazakhstanais ». Comment écririez-vous « 1 tenge kazakhstanais » dans votre langue ? Et si le prix unitaire était « 5 tenge kazakhstanais », comment l’écririez-vous ?

Aussi, l’abréviation du mot « tenge kazakhstanais » est « KZT » et le symbole de la devise est ₸. Comment écririez-vous « KZT » et « ₸ » dans votre langue ? Les modifieriez-vous ? Ou resteraient-ils les mêmes ?"					
ENGLISH	FRENCH	FOR REFERENCE ONLY (Where the Currency Comes From)	YOUR LANGUAGE	Translator Notes/Comments	XPath (IGNORE)
Kazakhstani Tenge	Tenge kazakh	Central Asia: Kazakhstan	Kazakhstan Tenge	In this section, majority of the answers might be the same as the English version because majority of our language words were coined from the English language.	//ldml/numbers/currencies/currency[@type="KZT"]/displayName
1 Kazakhstani tenge	1 Tenge kazakh	Central Asia: Kazakhstan	Kazakhstan tenge 1		//ldml/numbers/currencies/currency[@type="KZT"]/displayName[@count="one"]
2 Kazakhstani tenges	2 Tenges kazakhs	Central Asia: Kazakhstan	Kazakhstan  tenge 2		//ldml/numbers/currencies/currency[@type="KZT"]/displayName[@count="other"]
5 Kazakhstani tenges	5 Tenges kazakhs	Central Asia: Kazakhstan	Kazakhstan tenge 5		//ldml/numbers/currencies/currency[@type="KZT"]/displayName[@count="other"]
KZT	KZT	Central Asia: Kazakhstan	KZT		//ldml/numbers/currencies/currency[@type="KZT"]/symbol
₸	₸	Central Asia: Kazakhstan	₸		//ldml/numbers/currencies/currency[@type="KZT"]/symbol[@alt="narrow"]
Kyrgystani Som	Som kirghize	Central Asia: Kyrgyzstan	Kyrgystan Som		//ldml/numbers/currencies/currency[@type="KGS"]/displayName
1 Kyrgystani som	1 Som kirghize	Central Asia: Kyrgyzstan	Kyrgystan som 1		//ldml/numbers/currencies/currency[@type="KGS"]/displayName[@count="one"]
2 Kyrgystani soms	2 Soms kirghizes	Central Asia: Kyrgyzstan	Kyrgystan soms 2		//ldml/numbers/currencies/currency[@type="KGS"]/displayName[@count="other"]
KGS	KGS	Central Asia: Kyrgyzstan	KGS		//ldml/numbers/currencies/currency[@type="KGS"]/symbol
⃀	⃀	Central Asia: Kyrgyzstan	⃀		//ldml/numbers/currencies/currency[@type="KGS"]/symbol[@alt="narrow"]
Tajikistani Somoni	Somoni tadjik	Central Asia: Tajikistan	Tajikistan Somoni		//ldml/numbers/currencies/currency[@type="TJS"]/displayName
1 Tajikistani somoni	1 Somoni tadjik	Central Asia: Tajikistan	Tajikistan somoni 1		//ldml/numbers/currencies/currency[@type="TJS"]/displayName[@count="one"]
2 Tajikistani somonis	2 Somonis tadjiks	Central Asia: Tajikistan	Tajikistan somonis 2		//ldml/numbers/currencies/currency[@type="TJS"]/displayName[@count="other"]
TJS	TJS	Central Asia: Tajikistan	TJS		//ldml/numbers/currencies/currency[@type="TJS"]/symbol
Turkmenistani Manat	Manat turkmène	Central Asia: Turkmenistan	Turkmenistan Manat		//ldml/numbers/currencies/currency[@type="TMT"]/displayName
1 Turkmenistani manat	1 Manat turkmène	Central Asia: Turkmenistan	Turkmenistan  manat 1		//ldml/numbers/currencies/currency[@type="TMT"]/displayName[@count="one"]
2 Turkmenistani manat	2 Manats turkmènes	Central Asia: Turkmenistan	Turkmenistan manat 2		//ldml/numbers/currencies/currency[@type="TMT"]/displayName[@count="other"]
TMT	TMT	Central Asia: Turkmenistan	TMT		//ldml/numbers/currencies/currency[@type="TMT"]/symbol
Uzbekistani Som	Som ouzbek	Central Asia: Uzbekistan	Uzbekistan Som		//ldml/numbers/currencies/currency[@type="UZS"]/displayName
1 Uzbekistani som	1 Som ouzbek	Central Asia: Uzbekistan	Uzbekistan som 1		//ldml/numbers/currencies/currency[@type="UZS"]/displayName[@count="one"]
2 Uzbekistani som	2 Soms ouzbeks	Central Asia: Uzbekistan	Uzbekistan som 2		//ldml/numbers/currencies/currency[@type="UZS"]/displayName[@count="other"]
UZS	UZS	Central Asia: Uzbekistan	UZS		//ldml/numbers/currencies/currency[@type="UZS"]/symbol
Burundian Franc	Franc burundais	Eastern Africa: Burundi	Burundi Franc		//ldml/numbers/currencies/currency[@type="BIF"]/displayName
1 Burundian franc	1 Franc burundais	Eastern Africa: Burundi	Burundi franc 1		//ldml/numbers/currencies/currency[@type="BIF"]/displayName[@count="one"]
2 Burundian francs	2 Francs burundais	Eastern Africa: Burundi	Burundi franc 2		//ldml/numbers/currencies/currency[@type="BIF"]/displayName[@count="other"]
BIF	BIF	Eastern Africa: Burundi	BIF		//ldml/numbers/currencies/currency[@type="BIF"]/symbol
Comorian Franc	Franc comorien	Eastern Africa: Comoros	Comoros Franc		//ldml/numbers/currencies/currency[@type="KMF"]/displayName
1 Comorian franc	1 Franc comorien	Eastern Africa: Comoros	Comoros franc 1		//ldml/numbers/currencies/currency[@type="KMF"]/displayName[@count="one"]
2 Comorian francs	2 Francs comoriens	Eastern Africa: Comoros	Comoros franc 2		//ldml/numbers/currencies/currency[@type="KMF"]/displayName[@count="other"]
KMF	KMF	Eastern Africa: Comoros	KMF		//ldml/numbers/currencies/currency[@type="KMF"]/symbol
CF	FC	Eastern Africa: Comoros	CF		//ldml/numbers/currencies/currency[@type="KMF"]/symbol[@alt="narrow"]
Djiboutian Franc	Franc djiboutien	Eastern Africa: Djibouti	Djibouti Franc		//ldml/numbers/currencies/currency[@type="DJF"]/displayName
1 Djiboutian franc	1 Franc djiboutien	Eastern Africa: Djibouti	Djibouti franc 1		//ldml/numbers/currencies/currency[@type="DJF"]/displayName[@count="one"]
2 Djiboutian francs	2 Francs djiboutiens	Eastern Africa: Djibouti	Djibouti franc 2		//ldml/numbers/currencies/currency[@type="DJF"]/displayName[@count="other"]
DJF	DJF	Eastern Africa: Djibouti	DJF		//ldml/numbers/currencies/currency[@type="DJF"]/symbol
Eritrean Nakfa	Nakfa érythréen	Eastern Africa: Eritrea	Eritrean Nakfa		//ldml/numbers/currencies/currency[@type="ERN"]/displayName
1 Eritrean nakfa	1 Nakfa érythréen	Eastern Africa: Eritrea	Eritrea nakfa 1		//ldml/numbers/currencies/currency[@type="ERN"]/displayName[@count="one"]
2 Eritrean nakfas	2 Nakfas érythréens	Eastern Africa: Eritrea	Eritrea nakfas 2		//ldml/numbers/currencies/currency[@type="ERN"]/displayName[@count="other"]
ERN	ERN	Eastern Africa: Eritrea	ERN		//ldml/numbers/currencies/currency[@type="ERN"]/symbol
Ethiopian Birr	Birr éthiopien	Eastern Africa: Ethiopia	Ethiopia Birr		//ldml/numbers/currencies/currency[@type="ETB"]/displayName
1 Ethiopian birr	1 Birr éthiopien	Eastern Africa: Ethiopia	Ethiopia birr 1		//ldml/numbers/currencies/currency[@type="ETB"]/displayName[@count="one"]
2 Ethiopian birrs	2 Birrs éthiopiens	Eastern Africa: Ethiopia	Ethiopian birr 2		//ldml/numbers/currencies/currency[@type="ETB"]/displayName[@count="other"]
ETB	ETB	Eastern Africa: Ethiopia	ETB		//ldml/numbers/currencies/currency[@type="ETB"]/symbol
Kenyan Shilling	Shilling kenyan	Eastern Africa: Kenya	Kenyan Shilling		//ldml/numbers/currencies/currency[@type="KES"]/displayName
1 Kenyan shilling	1 Shilling kenyan	Eastern Africa: Kenya	Kenya shilling 1		//ldml/numbers/currencies/currency[@type="KES"]/displayName[@count="one"]
2 Kenyan shillings	2 Shillings kenyans	Eastern Africa: Kenya	Kenya shilling 2		//ldml/numbers/currencies/currency[@type="KES"]/displayName[@count="other"]
KES	KES	Eastern Africa: Kenya	KES		//ldml/numbers/currencies/currency[@type="KES"]/symbol
Malagasy Ariary	Ariary malgache	Eastern Africa: Madagascar	Madagascar Ariary		//ldml/numbers/currencies/currency[@type="MGA"]/displayName
1 Malagasy ariary	1 Ariary malgache	Eastern Africa: Madagascar	Madagascar ariary 1		//ldml/numbers/currencies/currency[@type="MGA"]/displayName[@count="one"]
2 Malagasy ariaries	2 Ariaries malgaches	Eastern Africa: Madagascar	Madagascar ariarie 2		//ldml/numbers/currencies/currency[@type="MGA"]/displayName[@count="other"]
MGA	MGA	Eastern Africa: Madagascar	MGA		//ldml/numbers/currencies/currency[@type="MGA"]/symbol
Ar	Ar	Eastern Africa: Madagascar	Ar		//ldml/numbers/currencies/currency[@type="MGA"]/symbol[@alt="narrow"]
Malawian Kwacha	Kwacha malawite	Eastern Africa: Malawi	Malawi Kwacha		//ldml/numbers/currencies/currency[@type="MWK"]/displayName
1 Malawian kwacha	1 Kwacha malawite	Eastern Africa: Malawi	Malawi kwacha 1		//ldml/numbers/currencies/currency[@type="MWK"]/displayName[@count="one"]
2 Malawian kwachas	2 Kwachas malawites	Eastern Africa: Malawi	Malawi kwacha 2		//ldml/numbers/currencies/currency[@type="MWK"]/displayName[@count="other"]
MWK	MWK	Eastern Africa: Malawi	MWK		//ldml/numbers/currencies/currency[@type="MWK"]/symbol
Mauritian Rupee	Roupie mauricienne	Eastern Africa: Mauritius	Mauritia Rupee		//ldml/numbers/currencies/currency[@type="MUR"]/displayName
1 Mauritian rupee	1 Roupie mauricienne	Eastern Africa: Mauritius	Mauritius rupee 1		//ldml/numbers/currencies/currency[@type="MUR"]/displayName[@count="one"]
2 Mauritian rupees	2 Roupies mauriciennes	Eastern Africa: Mauritius	Mauritius rupee 2		//ldml/numbers/currencies/currency[@type="MUR"]/displayName[@count="other"]
MUR	MUR	Eastern Africa: Mauritius	MUR		//ldml/numbers/currencies/currency[@type="MUR"]/symbol
Rs	Rs	Eastern Africa: Mauritius	Rs		//ldml/numbers/currencies/currency[@type="MUR"]/symbol[@alt="narrow"]
Mozambican Metical	Metical mozambicain	Eastern Africa: Mozambique	Mozambique Metical		//ldml/numbers/currencies/currency[@type="MZN"]/displayName
1 Mozambican metical	1 Metical mozambicain	Eastern Africa: Mozambique	Mozambique metical 1		//ldml/numbers/currencies/currency[@type="MZN"]/displayName[@count="one"]
2 Mozambican meticals	2 Meticals mozambicains	Eastern Africa: Mozambique	Mozambique metical 2		//ldml/numbers/currencies/currency[@type="MZN"]/displayName[@count="other"]
MZN	MZN	Eastern Africa: Mozambique	MZN		//ldml/numbers/currencies/currency[@type="MZN"]/symbol
Rwandan Franc	Franc rwandais	Eastern Africa: Rwanda	Rwanda Franc		//ldml/numbers/currencies/currency[@type="RWF"]/displayName
1 Rwandan franc	1 Franc rwandais	Eastern Africa: Rwanda	Rwanda franc 1		//ldml/numbers/currencies/currency[@type="RWF"]/displayName[@count="one"]
2 Rwandan francs	2 Francs rwandais	Eastern Africa: Rwanda	Rwanda franc 2		//ldml/numbers/currencies/currency[@type="RWF"]/displayName[@count="other"]
RWF	RWF	Eastern Africa: Rwanda	RWF		//ldml/numbers/currencies/currency[@type="RWF"]/symbol
RF	RF	Eastern Africa: Rwanda	RF		//ldml/numbers/currencies/currency[@type="RWF"]/symbol[@alt="narrow"]
Seychellois Rupee	Roupie seychelloise	Eastern Africa: Seychelles	Seychelles Rupee		//ldml/numbers/currencies/currency[@type="SCR"]/displayName
1 Seychellois rupee	1 Roupie seychelloise	Eastern Africa: Seychelles	Seychelles rupee 1		//ldml/numbers/currencies/currency[@type="SCR"]/displayName[@count="one"]
2 Seychellois rupees	2 Roupies seychelloises	Eastern Africa: Seychelles	Seychellois rupee 2		//ldml/numbers/currencies/currency[@type="SCR"]/displayName[@count="other"]
SCR	SCR	Eastern Africa: Seychelles	SCR		//ldml/numbers/currencies/currency[@type="SCR"]/symbol
Somali Shilling	Shilling somalien	Eastern Africa: Somalia	Somalia Shilling		//ldml/numbers/currencies/currency[@type="SOS"]/displayName
1 Somali shilling	1 Shilling somalien	Eastern Africa: Somalia	Somalia shilling 1		//ldml/numbers/currencies/currency[@type="SOS"]/displayName[@count="one"]
2 Somali shillings	2 Shillings somaliens	Eastern Africa: Somalia	Somalia shilling 2		//ldml/numbers/currencies/currency[@type="SOS"]/displayName[@count="other"]
5 Somali shillings	5 Shillings somaliens	Eastern Africa: Somalia	Somali shilling 5		//ldml/numbers/currencies/currency[@type="SOS"]/displayName[@count="other"]
SOS	SOS	Eastern Africa: Somalia	SOS		//ldml/numbers/currencies/currency[@type="SOS"]/symbol
South Sudanese Pound	Livre sud-soudanaise	Eastern Africa: South Sudan	South Sudan Pound		//ldml/numbers/currencies/currency[@type="SSP"]/displayName
1 South Sudanese pound	1 Livre sud-soudanaise	Eastern Africa: South Sudan	South Sudan pound 1		//ldml/numbers/currencies/currency[@type="SSP"]/displayName[@count="one"]
2 South Sudanese pounds	2 Livres sud-soudanaises	Eastern Africa: South Sudan	South Sudan pounds 2		//ldml/numbers/currencies/currency[@type="SSP"]/displayName[@count="other"]
SSP	SSP	Eastern Africa: South Sudan	SSP		//ldml/numbers/currencies/currency[@type="SSP"]/symbol
£	£	Eastern Africa: South Sudan	£		//ldml/numbers/currencies/currency[@type="SSP"]/symbol[@alt="narrow"]
Tanzanian Shilling	Shilling tanzanien	Eastern Africa: Tanzania	Tanzania Shilling		//ldml/numbers/currencies/currency[@type="TZS"]/displayName
1 Tanzanian shilling	1 Shilling tanzanien	Eastern Africa: Tanzania	Tanzania shilling 1		//ldml/numbers/currencies/currency[@type="TZS"]/displayName[@count="one"]
2 Tanzanian shillings	2 Shillings tanzaniens	Eastern Africa: Tanzania	Tanzania shilling 2		//ldml/numbers/currencies/currency[@type="TZS"]/displayName[@count="other"]
TZS	TZS	Eastern Africa: Tanzania	TZS		//ldml/numbers/currencies/currency[@type="TZS"]/symbol
Ugandan Shilling	Shilling ougandais	Eastern Africa: Uganda	Uganda Shilling		//ldml/numbers/currencies/currency[@type="UGX"]/displayName
1 Ugandan shilling	1 Shilling ougandais	Eastern Africa: Uganda	Uganda shilling 1		//ldml/numbers/currencies/currency[@type="UGX"]/displayName[@count="one"]
2 Ugandan shillings	2 Shillings ougandais	Eastern Africa: Uganda	Uganda shillings 2		//ldml/numbers/currencies/currency[@type="UGX"]/displayName[@count="other"]
UGX	UGX	Eastern Africa: Uganda	UGX		//ldml/numbers/currencies/currency[@type="UGX"]/symbol
Zambian Kwacha	Kwacha zambien	Eastern Africa: Zambia	Zambia Kwacha		//ldml/numbers/currencies/currency[@type="ZMW"]/displayName
1 Zambian kwacha	1 kwacha zambien	Eastern Africa: Zambia	Zambia kwacha 1		//ldml/numbers/currencies/currency[@type="ZMW"]/displayName[@count="one"]
2 Zambian kwachas	2 Kwachas zambiens	Eastern Africa: Zambia	Zambia kwacha 2		//ldml/numbers/currencies/currency[@type="ZMW"]/displayName[@count="other"]
ZMW	ZMW	Eastern Africa: Zambia	ZMW		//ldml/numbers/currencies/currency[@type="ZMW"]/symbol
ZK	ZK	Eastern Africa: Zambia	ZK		//ldml/numbers/currencies/currency[@type="ZMW"]/symbol[@alt="narrow"]
Chinese Yuan (offshore)	Yuan chinois (hors juridiction nationale)	Eastern Asia: China: CNH (offshore)	China Yuan (offshore)		//ldml/numbers/currencies/currency[@type="CNH"]/displayName
1 Chinese yuan (offshore)	1 Yuan chinois (hors juridiction nationale)	Eastern Asia: China: CNH (offshore)	China yuan (offshore) 1		//ldml/numbers/currencies/currency[@type="CNH"]/displayName[@count="one"]
2 Chinese yuan (offshore)	2 Yuans chinois (hors juridiction nationale)	Eastern Asia: China: CNH (offshore)	China yuan (offshore) 2		//ldml/numbers/currencies/currency[@type="CNH"]/displayName[@count="other"]
CNH	CNH	Eastern Asia: China: CNH (offshore)	CNH		//ldml/numbers/currencies/currency[@type="CNH"]/symbol
Chinese Yuan	Yuan chinois	Eastern Asia: China	China Yuan		//ldml/numbers/currencies/currency[@type="CNY"]/displayName
1 Chinese yuan	1 Yuan chinois	Eastern Asia: China	China yuan		//ldml/numbers/currencies/currency[@type="CNY"]/displayName[@count="one"]
2 Chinese yuan	2 Yuans chinois	Eastern Asia: China	China yuan		//ldml/numbers/currencies/currency[@type="CNY"]/displayName[@count="other"]
CN¥	CN¥	Eastern Asia: China	CN¥		//ldml/numbers/currencies/currency[@type="CNY"]/symbol
¥	¥	Eastern Asia: China	¥		//ldml/numbers/currencies/currency[@type="CNY"]/symbol[@alt="narrow"]
Hong Kong Dollar	Dollar de Hong Kong	Eastern Asia: Hong Kong SAR China	Hong Kong Dɔla	Dollar can be said as "Dɔla" in Abron.	//ldml/numbers/currencies/currency[@type="HKD"]/displayName
1 Hong Kong dollar	1 Dollar de Hong Kong	Eastern Asia: Hong Kong SAR China	Hong Kong dɔla 1		//ldml/numbers/currencies/currency[@type="HKD"]/displayName[@count="one"]
2 Hong Kong dollars	2 Dollars de Hong Kong	Eastern Asia: Hong Kong SAR China	Hong Kong dɔlas 2		//ldml/numbers/currencies/currency[@type="HKD"]/displayName[@count="other"]
HK$	HK$	Eastern Asia: Hong Kong SAR China	HK$		//ldml/numbers/currencies/currency[@type="HKD"]/symbol
$	$	Eastern Asia: Hong Kong SAR China	$		//ldml/numbers/currencies/currency[@type="HKD"]/symbol[@alt="narrow"]
Japanese Yen	Yen japonais	Eastern Asia: Japan	Japan Yen		//ldml/numbers/currencies/currency[@type="JPY"]/displayName
1 Japanese yen	1 Yen japonais	Eastern Asia: Japan	Japan yen 1		//ldml/numbers/currencies/currency[@type="JPY"]/displayName[@count="one"]
2 Japanese yen	2 Yens japonais	Eastern Asia: Japan	Japan yen 2		//ldml/numbers/currencies/currency[@type="JPY"]/displayName[@count="other"]
5 Japanese yen	5 Yens japonais	Eastern Asia: Japan	Japan yen 5		//ldml/numbers/currencies/currency[@type="JPY"]/displayName[@count="other"]
¥	¥	Eastern Asia: Japan	¥		//ldml/numbers/currencies/currency[@type="JPY"]/symbol
¥	¥	Eastern Asia: Japan	¥		//ldml/numbers/currencies/currency[@type="JPY"]/symbol[@alt="narrow"]
Macanese Pataca	Pataca macanaise	Eastern Asia: Macao SAR China	Macan Pataca		//ldml/numbers/currencies/currency[@type="MOP"]/displayName
1 Macanese pataca	1 Pataca macanaise	Eastern Asia: Macao SAR China	Macaus pataca 1		//ldml/numbers/currencies/currency[@type="MOP"]/displayName[@count="one"]
2 Macanese patacas	2 Patacas macanaises	Eastern Asia: Macao SAR China	Macaus patacas 2		//ldml/numbers/currencies/currency[@type="MOP"]/displayName[@count="other"]
MOP	MOP	Eastern Asia: Macao SAR China	MOP		//ldml/numbers/currencies/currency[@type="MOP"]/symbol
